Colombia,COL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.995718607,1.072742918,1.11098569,1.178780737,1.168263519,1.195438989,1.19168653,1.216834769,1.27261456,1.305148707,1.287534856,1.341150986,1.360066658,1.423460807,1.50691023,1.449945791,1.504107306,1.519168331,1.572806523,1.638778565,1.59911255,1.566771773,1.581777555,1.665689867,1.613838111,1.56001615,1.55040957,1.561896635,1.590434763,1.583188771,1.673025884,1.635914748,1.744983272,1.768803766,1.8350167,1.592181263,1.590776062,1.679619098,1.681617087,1.419215476,1.433620205,1.372902655,1.33889957,1.362245036,1.28898988,1.407985319,1.435823423,1.406899642,1.516399527,1.599902313,1.658683359,1.649130597,1.703772602,1.893127874,,,
Comoros,COM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.058289002,0.057348249,0.056426959,0.055503141,0.054550864,0.071407707,0.087502863,0.085662359,0.083800287,0.081988472,0.128417154,0.12583807,0.123365728,0.120786413,0.117852652,0.128762548,0.152080804,0.146415919,0.10236476,0.073890484,0.154516106,0.149598787,0.145181282,0.141099827,0.137163787,0.133260094,0.119432314,0.125585831,0.131254586,0.12738863,0.150162353,0.145803123,0.141598448,0.137556599,0.133686032,0.137634651,0.133892113,0.130311436,0.133940175,0.144232444,0.153992361,0.150199902,0.152943548,0.161733673,0.163957746,0.165972662,0.17935388,0.175048198,0.176347357,0.172097764,0.183692455,0.209990055,0.19992885,0.214644997,,,
Cabo Verde,CPV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.108750667,0.106827606,0.086950955,0.067621581,0.131049702,0.110916185,0.091764853,0.07371358,0.113935948,0.138437435,0.135715793,0.134296272,0.187510044,0.228171633,0.242215853,0.282516739,0.268031064,0.292849909,0.751456038,0.885638685,0.423709467,0.113635738,0.123855427,0.121353922,0.27361144,0.268622442,0.183831984,0.249015347,0.223012154,0.241197346,0.279385564,0.28342866,0.296655536,0.298596993,0.300126992,0.310957559,0.357972807,0.357926331,0.375534671,0.401207237,0.426262203,0.467230869,0.531453943,0.665754579,0.703711206,0.726867472,0.782064337,0.822884071,0.636652998,0.678135011,0.979603531,1.073826791,0.988370236,0.874716614,,,
Costa Rica,CRI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.368614042,0.3555763,0.383956811,0.405108211,0.438980244,0.532878509,0.605141674,0.517145991,0.59406882,0.638248027,0.67632931,0.805502732,0.905898057,1.025274785,0.932175715,0.972080804,0.969802816,1.184281843,1.289674175,1.200947433,1.031354253,0.917449667,0.827603372,0.812707824,0.752764523,0.830041854,0.930828287,0.960090021,0.998768577,0.98508887,0.954653659,1.050797725,1.163997258,1.1831847,1.538223226,1.385990587,1.320299561,1.354192887,1.411369579,1.434891295,1.394701499,1.441367344,1.556793302,1.605990591,1.655258048,1.616889089,1.647634719,1.85890149,1.835360196,1.760678579,1.665177867,1.682655988,1.66877074,1.618286928,,,
Caribbean small states,CSS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.402640778,2.061488042,2.703874757,1.349137365,2.359684452,2.598216746,2.526443802,2.97559786,2.940425169,3.081349133,4.29292692,5.072393753,5.116226028,6.06101928,5.758080648,6.098520354,6.638567199,7.292729028,6.932601354,6.937333404,7.098712306,5.887380304,5.647432802,5.053198444,5.041726847,5.525586314,4.783764757,4.986687345,4.611632843,5.048309799,5.303286643,6.034134112,5.933520569,5.27911869,5.770905993,6.104941252,6.265618573,5.865288161,5.868146646,6.429574686,6.612252654,6.834008392,6.933133422,7.080260872,7.530574655,7.25954808,9.893587275,9.896708706,9.697887245,9.071113031,9.599531057,9.334591907,9.073001026,9.351810571,,,
Cuba,CUB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.91845183,1.671064667,1.90181472,1.711635275,1.835583986,1.837205769,1.872286765,1.905932767,1.905998327,2.01567021,2.142524437,2.21054512,2.304546808,2.440923225,2.459528021,2.867646842,2.852372544,3.051685697,3.160115444,3.243457618,3.192674723,3.313360115,3.481308771,3.094608534,3.254776725,3.230949153,3.301310445,3.306246029,3.433435911,3.408183015,3.165197359,2.780703726,2.923482748,2.72098649,2.9711882,2.357346768,2.464220658,2.240782566,2.218752437,2.286144333,2.346304827,2.282447286,2.332747256,2.272494018,2.224533836,2.309408038,2.430747165,2.374571685,2.696438401,2.646355786,3.393588933,3.178144172,3.187674888,3.462227387,,,
Curacao,CUW,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.63855136,34.16163488,,,
Cayman Islands,CYM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.39837295,1.370670321,1.351142225,1.337019932,1.325581395,1.314179907,2.171878702,1.72200047,2.548887859,4.982901144,4.010279965,4.591881457,5.426161586,5.440148354,4.785540282,4.794247426,5.351228879,5.299132948,6.502216463,6.172201722,10.20879733,9.388568026,9.507115285,9.622522472,10.08558486,10.06217965,10.13883677,10.13695357,10.08713785,10.95041218,10.11727778,10.49273206,11.37489964,11.64655172,12.2009649,11.57805001,11.59093484,11.43490842,11.46484023,10.86927908,11.26006957,10.92049311,10.98247731,10.8340285,9.768536333,9.879624869,9.675461741,11.32581585,11.22444969,10.33528599,10.17344935,10.49936373,9.434929244,9.235193339,,,
Cyprus,CYP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.548907456,1.501421768,1.567877983,1.706874057,1.730108584,1.981919924,2.123850397,2.306975769,2.714294785,2.758794094,2.778849742,3.035850272,3.830496815,3.937739821,2.997151019,3.047579472,3.747721003,4.011215155,4.172170302,4.416493508,4.681349448,4.421643042,4.48493952,4.464387083,4.561958502,4.408573057,4.977944521,5.697846222,5.606477867,5.78090053,5.706585217,5.988846155,6.471499763,6.654944835,6.74121142,6.293225655,6.798626046,6.578700913,7.055029514,6.890302553,7.347318473,7.120558679,7.166472936,7.762732054,7.219733281,7.265914897,7.429896031,7.709723999,7.963819277,7.438338502,6.983907546,6.649993194,6.12734492,5.209883572,,,
Czech Republic,CZE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3903072,12.83965002,12.16751705,11.99069327,12.15467452,12.36529136,11.90396015,10.88847106,12.07688904,12.10978725,11.7437029,11.97368903,11.4518445,11.76245004,11.92582928,11.97251522,11.23765714,10.30797067,10.65257862,10.18548225,9.612683639,9.383496546,,,
Germany,DEU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.62264617,11.06332025,10.81424893,10.62839192,10.57946663,10.8602336,10.5111126,10.42527316,10.01775877,10.09563988,10.3662867,10.0586725,9.969354525,9.898682369,9.666372234,9.911476012,9.488039888,9.506321178,8.814655551,9.27568796,8.950379518,9.192323752,9.220590804,,,
Djibouti,DJI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.482292314,0.497225957,0.506061571,0.655979806,0.783954863,1.05260823,1.134111404,0.669756398,0.861527399,0.562682216,0.872728867,0.95263624,1.064013571,0.943039636,0.947328144,0.883291254,0.79647171,0.713264799,0.654368894,1.079639201,0.970484177,0.802529071,0.905448572,0.886632494,0.870097803,0.848622098,0.837348249,0.800514864,0.665751262,0.695588841,0.548470654,0.510407268,0.497071267,0.487621536,0.468335595,0.460402435,0.463003675,0.475994831,0.451642378,0.443764318,0.471974723,0.499531391,0.536183747,0.55732724,0.530241883,0.532332742,0.520576317,0.578051792,0.615968351,0.563399208,0.622346841,0.561940931,0.606102203,0.704087888,,,
Dominica,DMA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.18330112,0.180240845,0.177481285,0.233121424,0.229470753,0.22552969,0.221220119,0.325079046,0.318675589,0.261137697,0.36114863,0.358675908,0.357820929,0.35778103,0.408516801,0.40693013,0.403810153,0.349661495,0.345761662,0.440492239,0.486901332,0.486494375,0.536624628,0.539625418,0.592925958,0.647351983,0.652803834,0.658730378,0.766695009,0.823559136,0.827205053,0.828127426,0.826622334,0.875486272,0.924816455,1.130410414,1.030837995,1.140171858,1.09548332,1.154101456,1.473557313,1.579242033,1.470876429,1.674955037,1.616452186,1.663462902,1.608105814,2.17549262,1.862445507,1.859454891,1.958014248,1.79749867,1.892711167,1.833372682,,,
Denmark,DNK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.502683093,6.881260155,7.945107361,8.6898313,9.146392939,9.316576004,10.44901166,10.14930055,10.96131479,12.14297486,12.59965647,11.49722715,11.9488346,11.80161179,10.91676863,11.02376646,11.85490289,12.15458515,11.97392623,12.31219662,11.78401383,10.11194239,10.49196453,9.810842233,9.950133216,11.74744309,11.50329653,11.37930503,10.74325063,9.505090019,9.770698699,11.69331148,10.5045545,10.99825503,11.7169489,10.92454083,13.71465193,11.64768852,11.22730415,10.36266364,9.613175554,9.875092348,9.68193193,10.38827349,9.362701019,8.690076931,10.11291416,9.20201511,8.543351098,8.058895601,8.40721667,7.296383208,6.510865996,6.779623867,,,
Dominican Republic,DOM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.316155334,0.302506327,0.353029129,0.343658929,0.465454148,0.39894126,0.41789414,0.380469161,0.553066499,0.606689677,0.690547919,0.760937217,0.982245556,1.220224128,1.278471377,1.231130923,1.199249459,1.037382663,0.982978685,1.199736255,1.111600233,1.037738633,1.043006237,1.273301381,1.171994901,1.124028931,1.234591817,1.441945841,1.424662705,1.471914996,1.284840456,1.371066238,1.46266565,1.545528895,1.609061051,2.012746914,2.157968488,2.205103244,2.217515361,2.202170904,2.311300988,2.278507374,2.415109633,2.399070827,2.011351976,2.017778603,2.111062002,2.227747209,2.224213669,2.104977745,2.187311092,2.202290384,2.239913379,2.146755872,,,
Algeria,DZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.553763578,0.531809994,0.48495366,0.452824458,0.459568917,0.522448527,0.649480608,0.632118427,0.659262551,0.797205643,1.036082667,1.247898294,1.843623714,2.424182387,1.963829943,1.916994263,2.278671101,2.368082096,3.43337072,2.43173222,3.439876556,2.328502978,1.908557235,2.479009,3.247629232,3.22549764,3.281974148,3.517073769,3.413726487,3.169213147,3.007911011,3.019988946,2.975997502,2.961739082,3.049884255,3.298667223,3.302462522,2.950878349,3.529699396,2.994118743,2.819778007,2.668327798,2.840027912,2.856410052,2.727017138,3.220154559,2.997546973,3.195864593,3.168524491,3.430128957,3.30716434,3.300557789,3.471949931,3.51478009,,,
East Asia & Pacific (excluding high income),EAP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.951224769,0.695531802,0.56166553,0.544652845,0.538980119,0.572069039,0.61412137,0.519691699,0.55309534,0.649660816,0.819427836,0.897566404,0.928040075,0.949974229,0.943258681,1.059111287,1.090231722,1.183220298,1.294480431,1.306003868,1.268969722,1.241670285,1.318179977,1.367584468,1.450917671,1.544047786,1.59375368,1.669789179,1.76055772,1.764724103,1.797924204,1.882821649,1.952493133,2.067402756,2.165114836,2.32997626,2.420036385,2.423994629,2.257153453,2.253903451,2.31317612,2.370552173,2.478391121,2.936038594,3.352602374,3.606791203,3.90913233,4.101138032,4.312981622,4.540136463,5.119726357,5.643858416,5.776054438,5.802840965,,,
Early-demographic dividend,EAR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.593741469,0.603813905,0.623761075,0.638212706,0.664659491,0.695583108,0.713590768,0.756977529,0.818364509,0.839415316,0.880749729,0.916856377,0.935123364,1.004080354,1.017604543,1.015130159,1.077154993,1.126801137,1.154724339,1.190509639,1.217589317,1.232866253,1.256180989,1.257276085,1.269342516,1.304457794,1.337223177,1.358429055,1.392266604,1.424836047,1.422710828,1.484463259,1.500382477,1.536983384,1.562595659,1.552538037,1.603926347,1.608239844,1.621738659,1.674716622,1.705910767,1.697705286,1.698154074,1.753867458,1.814716092,1.84767298,1.918397988,1.984453725,2.089113455,2.136898102,2.129653078,2.204856336,2.298269807,2.209092282,,,
East Asia & Pacific,EAS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.160747445,0.995575343,0.894870616,0.913702855,0.941852644,0.998137266,1.054895353,1.038934756,1.124813653,1.279921601,1.529004553,1.607643534,1.671020866,1.741731702,1.719698313,1.781618093,1.841998511,1.949000884,2.037016421,2.085621029,2.049285959,1.998414905,2.040300535,2.069179795,2.180307798,2.248170152,2.289270648,2.356228185,2.503581284,2.54156738,2.595276374,2.672477725,2.760958251,2.87865231,3.005780922,3.158317863,3.270400281,3.291956456,3.084558396,3.115341535,3.200533288,3.236798694,3.351259761,3.757229407,4.147271268,4.349677876,4.621242748,4.812520419,4.987337121,5.131722334,5.701795556,6.18353216,6.313852675,6.342882249,,,
Europe & Central Asia (excluding high income),ECA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.676938773,8.860044672,7.735411714,7.494791388,7.321361338,6.84079912,6.743972335,6.753399422,6.857593677,6.864156582,6.910958247,7.204377339,7.274486056,7.318440771,7.588189917,7.683045852,7.686710925,6.960547138,7.555028042,7.885887168,8.003464779,7.741759817,,,
Europe & Central Asia,ECS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.999129651,8.534603583,7.973288138,7.900937278,7.944915125,7.63503784,7.61261655,7.540982478,7.596484636,7.68024701,7.649710949,7.849535183,7.872877574,7.849645624,7.979127155,7.923665449,7.827088781,7.158355681,7.536760788,7.486188051,7.468711908,7.272529986,,,
Ecuador,ECU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.388033962,0.352048961,0.325336409,0.362722269,0.420670187,0.4337438,0.447716962,0.465781971,0.543884145,0.609111227,0.705317726,0.676027884,0.714723972,0.795857812,0.895955182,1.053803042,1.129816577,1.01493199,1.376828541,1.565373826,1.685364252,2.039812816,2.298173404,2.272324509,2.409135417,2.148074553,1.647458051,1.59040026,1.773411291,2.031345804,1.646870524,1.577081725,2.08120482,2.210339232,1.219333744,1.996555331,2.070547388,1.539679904,1.846480077,1.733727698,1.640605971,1.798584941,1.908672056,2.029189592,2.150042211,2.203366569,2.066175813,2.244784002,2.344224093,2.448359132,2.549397135,2.611816478,2.624773655,2.779287585,,,
"Egypt, Arab Rep.",EGY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.593007187,0.614463121,0.651081042,0.735083038,0.848084351,0.895340981,0.839007617,0.606260151,0.688797443,0.578628942,0.623025305,0.648098721,0.702749457,0.642299969,0.690818689,0.805185814,0.873776732,0.937781796,0.951339179,1.014795327,1.043123042,1.146465345,1.239259047,1.219716142,1.328271941,1.294974343,1.469309199,1.433869292,1.39005973,1.311529011,1.346582307,1.364466228,1.379185401,1.54980851,1.392341946,1.533179998,1.604365105,1.670958138,1.854342271,1.868390547,2.068140433,1.80246891,1.793764997,2.048004318,2.050540499,2.231160223,2.341373203,2.43659204,2.514511728,2.569967436,2.470904082,2.591831236,2.534038983,2.431261947,,,
Euro area,EMU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.46986427,8.214904202,8.013785201,7.952881184,8.072233674,8.260981493,8.139024875,8.273354195,8.158280806,8.188751137,8.352462345,8.305138446,8.388874275,8.418184502,8.316867721,8.278690486,8.114704243,7.8933869,7.276094074,7.410864007,7.12257514,6.982779954,6.792530782,,,
Eritrea,ERI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.274919779,0.295530001,0.316022179,0.265413977,0.176909452,0.180695382,0.172190987,0.172564423,0.159706979,0.184824489,0.189441072,0.182856855,0.130342391,0.131490396,0.092069391,0.111761081,0.109470529,0.12403081,,,,,
Spain,ESP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.606592711,1.74622172,1.935781533,1.879509312,2.037725257,2.225610193,2.407735709,2.647227559,2.93409754,2.897101868,3.457969859,3.763558021,4.203327913,4.462383496,4.925482397,5.11233151,5.521604916,5.379805252,5.437472164,5.476873749,5.742764043,5.492451569,5.532179658,5.373948129,5.197505001,5.237900974,4.942639092,4.941089809,5.140885817,5.843344438,5.626634657,5.794547705,5.987588918,5.594716862,5.939807762,6.134287753,5.909733061,6.368314307,6.584444749,7.071918993,7.312740021,7.307637297,7.591280782,7.611166445,7.908050681,8.097058048,7.88419571,7.920890716,7.165531607,6.216973378,5.816416366,5.788018458,5.660938803,5.082982524,,,
Estonia,EST,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.57605126,13.05673945,13.02054613,12.19581745,12.96252174,12.93833023,11.76694109,10.98012342,10.63625164,11.21670899,10.79350419,12.49335386,12.68399031,12.36701519,12.00996206,13.95488409,13.08183443,10.91432018,13.59968907,14.01673297,13.32400037,15.11041148,,,
Ethiopia,ETH,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.015892219,0.015042523,0.017054836,0.017719905,0.016683919,0.025801694,0.032177736,0.040882781,0.064098259,0.060335134,0.058202254,0.063318889,0.046727316,0.056490424,0.05456418,0.037155796,0.035514359,0.031200013,0.04027371,0.053462499,0.051716809,0.051713255,0.039921511,0.048210431,0.042154225,0.044515527,0.052613302,0.059387048,0.059526165,0.060888166,0.062799074,0.059956589,0.057489213,0.056639088,0.040467364,0.044782621,0.048416277,0.050103144,0.051343517,0.048912148,0.053423593,0.063642783,0.064232645,0.068852165,0.071069159,0.066822045,0.069906901,0.074344588,0.079184269,0.077723011,0.075214659,0.085983542,0.092877021,0.112462805,,,
European Union,EUU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.763853689,5.924028826,6.211182184,6.575924368,6.792270043,6.964296746,7.11811448,7.226742441,7.594536175,8.008621985,8.493249819,8.659202116,8.947012725,9.349127488,9.163127725,8.944503233,9.485156436,9.410811819,9.678327669,10.05195269,9.733559679,9.155621175,8.92944972,8.781005548,8.703018963,8.9053536,8.859731933,9.002477251,8.855838159,9.078394616,8.54031139,8.58289613,8.304845454,8.16409733,8.0361874,8.138832913,8.350573066,8.146495,8.150485991,7.979058228,8.001458404,8.155770331,8.083192997,8.206104889,8.18997176,8.11859966,8.149719379,7.996371846,7.792284819,7.149118319,7.345752305,7.054305944,6.906118118,6.714521135,,,
Fragile and conflict affected situations,FCS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.278660069,0.268907742,0.285447916,0.286483317,0.290438214,0.382196085,0.467471871,0.507439591,0.675343119,0.703112554,0.677856715,0.65737905,0.597935928,0.606862326,0.581323755,0.587671026,0.72421969,0.690606361,0.675960129,0.796548063,0.738911898,0.684264804,0.665271547,0.721594372,0.733548037,0.762377233,0.780255083,0.811236181,0.889272022,0.879774855,0.760347689,0.759666616,0.791208856,0.787739156,0.834744754,0.819072349,0.783059864,0.765106388,0.787091316,0.783879628,0.767308337,0.790886795,0.750365012,0.800544729,0.860371649,0.846658508,0.797848241,0.719093959,0.799356806,0.825239437,0.839926201,0.823862001,0.871842427,0.891648509,,,
Finland,FIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.409846728,3.348877215,3.742567366,4.279630907,5.024189944,5.549837063,6.444050245,6.213386589,7.200890139,8.20434233,8.769643882,8.799132244,9.51830728,10.58429033,9.9520677,9.785017744,10.85124292,10.59729975,10.92339046,11.40345731,12.18667255,10.73140319,8.925664185,8.562246655,8.65558094,10.13132618,10.84333288,11.68994386,10.54993985,10.59243558,10.37716896,10.71047721,9.415521088,9.948375064,11.24602792,10.32014335,11.95863616,11.66057821,11.05828449,10.7295164,10.12847414,10.9967421,11.86067583,13.26109694,12.83267498,10.41643805,12.57063845,12.09848186,10.63715919,9.955194272,11.54314708,10.51112769,9.018538334,8.512553843,,,
Fiji,FJI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.494050328,0.414297363,0.547993719,0.55483164,0.944322592,0.743069388,0.677464526,0.729024351,0.793839086,0.849010809,1.000355408,1.0347046,1.067380727,1.13826702,1.186907706,1.08116311,0.823872427,1.281057671,1.167474087,1.35106614,1.252627287,1.661807155,1.256731558,1.04329804,0.83249758,0.814129722,0.842052305,0.660514739,0.765947175,0.870415553,1.122305545,0.917411883,0.970269994,1.010214245,1.068012684,1.120672136,1.140563355,0.929631877,0.879734704,0.995758183,1.066799142,1.369132232,1.024991081,1.055250506,1.384610591,1.659881726,1.644275372,1.440917951,0.595796282,1.252675928,1.85918749,1.834922699,1.824778816,1.940769143,,,
France,FRA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.793507945,5.927130464,6.207578239,6.844149785,6.982957004,7.033701955,6.874765083,7.30642216,7.501194027,8.00297878,8.436868233,8.81155982,9.07734214,9.666680526,9.262230669,8.237752775,9.27004864,8.780463816,9.20614423,9.598217534,9.131853937,8.180155178,7.821404774,7.52548753,7.177923254,7.058284444,6.749452533,6.56706621,6.435519509,6.714180737,6.419668186,6.670624392,6.216012937,6.088322359,5.698798649,5.86337915,6.280524233,5.861894899,6.270231389,6.096279079,5.944438217,6.150669916,6.066113217,6.113288331,6.117212839,6.096464152,5.902923854,5.762833484,5.686513909,5.434219758,5.424920255,5.073814694,5.070931022,5.050482994,,,
Faroe Islands,FRO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.712251211,3.273164411,3.338093477,3.507116737,3.366466366,3.731237797,3.786164547,4.527403511,4.861074288,5.572948328,6.652240392,6.678731755,5.962601626,6.368402507,7.495612723,8.595450171,8.054620003,9.820662533,9.528989653,11.31150513,9.804812834,10.10216029,10.39281261,10.92028839,11.02393952,11.27938482,10.56704157,10.5672755,11.04957208,12.04419499,12.8262164,12.4307702,12.83379139,14.587086,12.99071749,15.46660922,13.64279395,13.27696944,13.81443071,13.75564861,14.82859048,16.22428316,15.45561831,15.64603029,15.93254059,14.94505244,13.98608391,14.18539476,12.97012071,11.8429021,12.9866782,11.72121175,12.19984295,12.30129214,,,
"Micronesia, Fed. Sts.",FSM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.709702689,0.745352748,1.088453547,1.26295262,1.642399925,1.371058953,1.373202516,1.376307764,1.139484736,1.179769114,1.360991625,1.158310361,1.622550764,1.167845665,1.240335923,1.381554542,1.414219325,,,
Gabon,GAB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.264452943,0.327297719,0.172630373,0.142057451,0.364044575,0.406287558,0.702902157,1.827444933,3.466904527,2.480128487,3.529552514,4.728986562,4.467655257,8.506676806,8.56417759,8.262784373,8.601600846,9.302746374,10.88381165,9.492897136,9.09753348,8.794800112,8.549847627,7.01234535,7.419420905,7.61150404,5.824804024,4.58752938,4.808124037,6.228749212,4.724934866,4.636922797,4.909540931,4.83904425,4.146320935,4.25614732,4.282468322,4.193282615,4.244929308,3.998161196,3.81126842,3.808290788,3.546988346,3.522074694,3.477805219,3.547824503,2.961875763,2.8579605,2.826624217,2.872924611,2.941807572,2.834006637,2.83862053,2.88187119,,,
United Kingdom,GBR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.15075916,11.15413892,11.14292839,11.25485346,11.26583889,11.45615951,11.31896078,10.78410455,10.99348823,11.34267041,11.7323973,11.82303629,11.56235418,11.74552694,10.98359286,10.73605364,10.65454202,10.76186851,10.76729499,11.46539104,10.28675704,9.955296648,9.740461658,9.687798405,9.381702909,9.900139784,10.03463939,10.06774667,10.02074396,10.19193063,9.710881678,9.870809033,9.660929998,9.454695828,9.448399895,9.274846236,9.480231059,9.042720853,9.094403914,9.047636069,9.199549233,9.233174987,8.904123108,9.053277839,8.989140127,8.982938536,8.89871022,8.617163681,8.414456568,7.569499329,7.864204594,7.080978701,7.334310859,7.133721709,,,
Georgia,GEO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.146690058,2.026478386,1.25134791,0.486454584,0.880982431,0.979139818,1.105665099,0.975944975,1.026657085,0.859400875,0.777669956,0.877317601,1.018467138,1.209497375,1.486837282,1.572983097,1.282085112,1.486895676,1.415054763,1.776247484,1.923137778,1.988881356,,,
Ghana,GHA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.219944425,0.195992162,0.202357559,0.235983576,0.219630931,0.221145789,0.18262989,0.185683744,0.214550845,0.201312057,0.305406424,0.260051094,0.266842845,0.264726804,0.305828964,0.279368196,0.242918646,0.294730688,0.286858165,0.251979239,0.236952423,0.274094661,0.264935613,0.307352589,0.209693217,0.261552906,0.232546002,0.243734357,0.24909748,0.234976683,0.260957011,0.26156751,0.257399415,0.285849642,0.303201707,0.314827029,0.326777335,0.362346354,0.356312531,0.356239678,0.334072085,0.358645138,0.375072777,0.375812764,0.352614883,0.32693445,0.42630423,0.436236777,0.395319087,0.325052954,0.40940924,0.394376951,0.464968301,0.558786409,,,
Gibraltar,GIB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.214269125,2.355278249,2.48520309,2.443580631,2.402594566,2.049836601,2.331708351,2.608217229,2.729212322,2.700957525,2.82523012,3.247222669,2.934656476,3.357390231,3.047850867,3.459026058,3.000350658,2.970719852,2.660798167,3.471354462,3.312556459,1.926306705,0.824940947,1.375984991,1.239735547,1.653601894,1.515118507,1.788579147,2.609475655,2.603624813,5.329743227,7.354702124,8.680895136,8.780483312,10.36750505,10.07971413,10.34888579,10.76708508,11.31998089,11.71479455,12.20054111,12.49811458,12.48485826,12.57331212,13.41865895,13.74494498,14.20110745,13.91907961,14.13712652,15.19525109,15.15387869,14.63636656,14.71377619,15.49110971,,,
Guinea,GIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.114804749,0.169535949,0.178831524,0.18579863,0.183734592,0.179671278,0.182040147,0.180529006,0.182699447,0.17980783,0.187897734,0.191137475,0.193889744,0.18591796,0.193455828,0.193454419,0.202755549,0.20531957,0.204272392,0.212514196,0.214003855,0.21597385,0.209766847,0.198433214,0.19830735,0.195671954,0.190947426,0.184883028,0.185059487,0.18131913,0.175021818,0.168747045,0.159142097,0.15425297,0.163001804,0.159028583,0.156612982,0.153610224,0.146290203,0.147149249,0.145443687,0.144947897,0.145243067,0.144600721,0.141801846,0.122119267,0.119290573,0.119193056,0.209947661,0.210798851,0.236421541,0.245625644,0.221998429,0.192422941,,,
"Gambia, The",GMB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.049832984,0.058401639,0.066929144,0.075400314,0.074352684,0.073181744,0.080853639,0.079268966,0.086179141,0.109387334,0.106579056,0.119525938,0.139095288,0.127258809,0.123318536,0.190010939,0.18457744,0.206002649,0.245401777,0.250668626,0.260901003,0.252122997,0.248916233,0.239662522,0.24582761,0.235419865,0.210472764,0.223449077,0.217481555,0.203919668,0.207986161,0.208551959,0.202120851,0.207299245,0.20163376,0.203006157,0.197431374,0.192008953,0.202491629,0.215177883,0.223804444,0.222838238,0.241162553,0.233541799,0.231368576,0.22401013,0.226764113,0.257764784,0.258833628,0.266259849,0.279410774,0.249484449,0.261767974,0.263208415,,,
